DATE,BAA10YM,CPIAUCSL,FEDFUNDS,HOUST,INDPRO,INTDSRUSM193N,ISRATIO,M2SL,MTSDS133FMS,PAYEMS,PCE,T10Y2YM,T10YFFM,UMCSENT,UNRATE,USSLIND,A191RL1Q225SBEA,A191RO1Q156NBEA,GDPC1,GFDEGDQ188S,GPDI,PCEC
1924-07-01,,,,,-1.1366961940737517,,,,,,,,,,,,,,,,,
1924-08-01,,,,,-1.131072665807326,,,,,,,,,,,,,,,,,
1924-09-01,,,,,-1.12545203776177,,,,,,,,,,,,,,,,,
1924-10-01,,,,,-1.1214352318571803,,,,,,,,,,,,,,,,,
1924-11-01,,,,,-1.1182217871335085,,,,,,,,,,,,,,,,,
1924-12-01,,,,,-1.1134045202688707,,,,,,,,,,,,,,,,,
1925-01-01,,,,,-1.107780992002445,,,,,,,,,,,,,,,,,
1925-02-01,,,,,-1.107780992002445,,,,,,,,,,,,,,,,,
1925-03-01,,,,,-1.107780992002445,,,,,,,,,,,,,,,,,
1925-04-01,,,,,-1.1061771698614788,,,,,,,,,,,,,,,,,
1925-05-01,,,,,-1.1069805310423968,,,,,,,,,,,,,,,,,
1925-06-01,,,,,-1.108584353183363,,,,,,,,,,,,,,,,,
1925-07-01,,,,,-1.1037670863187252,,,,,,,,,,,,,,,,,
1925-08-01,,,,,-1.1069805310423968,,,,,,,,,,,,,,,,,
1925-09-01,,,,,-1.109387714364281,,,,,,,,,,,,,,,,,
1925-10-01,,,,,-1.1021603639568893,,,,,,,,,,,,,,,,,
1925-11-01,,,,,-1.0981435580522994,,,,,,,,,,,,,,,,,
1925-12-01,,,,,-1.0957363747304154,,,,,,,,,,,,,,,,,
1926-01-01,,,,,-1.0989469192332173,,,,,,,,,,,,,,,,,
1926-02-01,,,,,-1.0989469192332173,,,,,,,,,,,,,,,,,
1926-03-01,,,,,-1.0965368356904635,,,,,,,,,,,,,,,,,
1926-04-01,,,,,-1.0965368356904635,,,,,,,,,,,,,,,,,
1926-05-01,,,,,-1.0981435580522994,,,,,,,,,,,,,,,,,
1926-06-01,,,,,-1.0957363747304154,,,,,,,,,,,,,,,,,
1926-07-01,,,,,-1.0949330135494975,,,,,,,,,,,,,,,,,
1926-08-01,,,,,-1.0925229300067436,,,,,,,,,,,,,,,,,
1926-09-01,,,,,-1.0893094852830718,,,,,,,,,,,,,,,,,
1926-10-01,,,,,-1.0893094852830718,,,,,,,,,,,,,,,,,
1926-11-01,,,,,-1.0901128464639898,,,,,,,,,,,,,,,,,
1926-12-01,,,,,-1.0909162076449077,,,,,,,,,,,,,,,,,
1927-01-01,,,,,-1.0917195688258257,,,,,,,,,,,,,,,,,
1927-02-01,,,,,-1.0901128464639898,,,,,,,,,,,,,,,,,
1927-03-01,,,,,-1.087702762921236,,,,,,,,,,,,,,,,,
1927-04-01,,,,,-1.0925229300067436,,,,,,,,,,,,,,,,,
1927-05-01,,,,,-1.0909162076449077,,,,,,,,,,,,,,,,,
1927-06-01,,,,,-1.0917195688258257,,,,,,,,,,,,,,,,,
1927-07-01,,,,,-1.0941296523685795,,,,,,,,,,,,,,,,,
1927-08-01,,,,,-1.0941296523685795,,,,,,,,,,,,,,,,,
1927-09-01,,,,,-1.0973401968713816,,,,,,,,,,,,,,,,,
1927-10-01,,,,,-1.1013570027759714,,,,,,,,,,,,,,,,,
1927-11-01,,,,,-1.1013570027759714,,,,,,,,,,,,,,,,,
1927-12-01,,,,,-1.1005536415950532,,,,,,,,,,,,,,,,,
1928-01-01,,,,,-1.0965368356904635,,,,,,,,,,,,,,,,,
1928-02-01,,,,,-1.0949330135494975,,,,,,,,,,,,,,,,,
1928-03-01,,,,,-1.0933262911876613,,,,,,,,,,,,,,,,,
1928-04-01,,,,,-1.0941296523685795,,,,,,,,,,,,,,,,,
1928-05-01,,,,,-1.0917195688258257,,,,,,,,,,,,,,,,,
1928-06-01,,,,,-1.0901128464639898,,,,,,,,,,,,,,,,,
1928-07-01,,,,,-1.087702762921236,,,,,,,,,,,,,,,,,
1928-08-01,,,,,-1.0836888572375158,,,,,,,,,,,,,,,,,
1928-09-01,,,,,-1.0820821348756802,,,,,,,,,,,,,,,,,
1928-10-01,,,,,-1.0780653289710904,,,,,,,,,,,,,,,,,
1928-11-01,,,,,-1.0740514232873704,,,,,,,,,,,,,,,,,
1928-12-01,,,,,-1.0700346173827806,,,,,,,,,,,,,,,,,
1929-01-01,,,,,-1.0668211726591088,,,,,,,,,,,,,,,,,
1929-02-01,,,,,-1.0676245338400268,,,,,,,,,,,,,,,,,
1929-03-01,,,,,-1.0668211726591088,,,,,,,,,,,,,,,,,
1929-04-01,,,,,-1.062804366754519,,,,,,,,,,,,,,,,,
1929-05-01,,,,,-1.058790461070799,,,,,,,,,,,,,,,,,
1929-06-01,,,,,-1.0571837387089633,,,,,,,,,,,,,,,,,
1929-07-01,,,,,-1.0539702939852913,,,,,,,,,,,,,,,,,
1929-08-01,,,,,-1.0563803775280451,,,,,,,,,,,,,,,,,
1929-09-01,,,,,-1.057987099889881,,,,,,,,,,,,,,,,,
1929-10-01,,,,,-1.0620039057944708,,,,,,,,,,,,,,,,,
1929-11-01,,,,,-1.0732480621064524,,,,,,,,,,,,,,,,,
1929-12-01,,,,,-1.082885496056598,,,,,,,,,,,,,,,,,
1930-01-01,,,,,-1.082885496056598,,,,,,,,,,,,,,,,,
1930-02-01,,,,,-1.0836888572375158,,,,,,,,,,,,,,,,,
1930-03-01,,,,,-1.086899401740318,,,,,,,,,,,,,,,,,
1930-04-01,,,,,-1.0885061241021539,,,,,,,,,,,,,,,,,
1930-05-01,,,,,-1.0917195688258257,,,,,,,,,,,,,,,,,
1930-06-01,,,,,-1.0973401968713816,,,,,,,,,,,,,,,,,
1930-07-01,,,,,-1.1061771698614788,,,,,,,,,,,,,,,,,
1930-08-01,,,,,-1.110191075545199,,,,,,,,,,,,,,,,,
1930-09-01,,,,,-1.1134045202688707,,,,,,,,,,,,,,,,,
1930-10-01,,,,,-1.1182246873543784,,,,,,,,,,,,,,,,,
1930-11-01,,,,,-1.1222385930380983,,,,,,,,,,,,,,,,,
1930-12-01,,,,,-1.126255398942688,,,,,,,,,,,,,,,,,
