,CPIAUCSL,FEDFUNDS,HOUST,INDPRO,INTDSRUSM193N,ISRATIO,M2SL,MTSDS133FMS,PAYEMS,PCE,T10Y2YM,T10YFFM,UMCSENT,UNRATE,USSLIND,A191RL1Q225SBEA,A191RO1Q156NBEA,GDPC1,GFDEGDQ188S,GPDI,PCEC,AAA,BAA,CIVPART,GS20,GS3,IRLTLT01USM156N,M1SL,MCOILWTICO,PPIACO,TCU,TOTALSA,PMI
1982-08-01,-0.1479049693326269,1.4799655529911282,-0.9765129004618296,0.1411498217962468,2.200703519179186,,-0.581907862590642,0.22104252634400937,0.01930955155794284,-0.6399361640281301,-0.22386268043678437,1.198404540968349,-1.8594358594312133,2.4681733013412246,-1.9377672143572031,-1.19881787334002,-2.142748175178091,-0.35026542600239113,-0.9818544971079569,-0.44753237701877313,-0.4521731331342886,2.985453601355861,3.3223580559698678,0.4062606192442063,2.5595510098715883,2.338549842249012,2.4379537292761695,-0.5989349829207288,,0.4928506866532662,-1.7786377695285447,-2.268734640913034,-2.0112430570339317
1982-09-01,-0.1479049693326269,1.5327725984650695,-0.7275883673114264,0.1367617876203306,1.9606061141280926,,-0.5785185856069072,0.4072446481329191,0.014340093410515637,-0.6341056809404493,-0.4203230825628416,0.6184562592946021,-1.527136986021391,2.6509536131443285,-1.9256672855717558,-1.0352945223898786,-1.9840260881278617,-0.35008604139686533,-0.9638103386989725,-0.4613507663783015,-0.4473704107007115,2.697039477589571,3.0784998307222753,0.4062606192442063,2.2899597779648673,2.151683377712364,2.1862980320199594,-0.5929969488296584,,0.48798240477615235,-1.8510422132908217,-1.7502455702727295,-1.9424878159454517
1982-10-01,-0.14271171878902,1.36601350749473,-0.6539270258689601,0.12404141888565128,1.8476190999864015,,-0.575617159098104,0.056776034630416694,0.006720257584460598,-0.6290605282278436,-0.24569161400634631,0.08949244194382222,-1.1777971447443967,2.833733924947434,-1.6836687098628067,-0.8717711714397371,-1.825304001077633,-0.34990665679134,-0.9457661802899879,-0.47516915573783003,-0.44256768826713466,2.389897163968328,2.760423884747153,0.4062606192442063,1.86220835667287,1.705104199751899,1.6864818555249876,-0.584791665358361,,0.49122792602756166,-2.021585354153904,-2.184074411950615,-1.8599815266392759
1982-11-01,-0.1440100314249217,1.2242682801699407,-0.14845782079824343,0.11837438730617958,1.7311012416527827,,-0.5720224713880823,0.085588936055278,0.003379677385356758,-0.6234680240417008,-0.2129482136520034,0.18508831254938496,-1.2885634358810054,3.0774410073515734,-1.1270719857322236,-0.371582097945187,-1.4549524646270988,-0.3439857099093243,-0.9364651639575902,-0.4700232978042098,-0.4394370122790466,2.2250890932447343,2.6084542661145953,0.4395657607798008,1.7184263663226187,1.5024015941528233,1.5606540068968828,-0.5772341674242714,,0.4928506866532662,-2.103992258165569,-1.355018283769418,-1.887483623074667
1982-12-01,-0.1479049693326269,1.1547853255989657,-0.32372101250618035,0.10823521514556911,1.5121889017532566,,-0.5663223237336191,0.1747069106264552,0.0029655558730711583,-0.6205408835527834,-0.07106014544985088,0.3380417055182852,-1.3056044037481749,3.0774410073515734,-0.5704752616016405,0.12860697554936354,-1.0846009281765645,-0.3380647630273087,-0.9271641476251927,-0.4648774398705899,-0.4363063362909586,2.281273662809596,2.5519074312745733,0.4062606192442063,1.7363991151163995,1.4707293120279676,1.557158788879435,-0.5736713469696291,,0.4960962079046755,-2.2381063910559367,-1.6976070859437642,-1.3924458872376133
1983-01-01,-0.14530834406082335,1.0797437346623129,0.39511207812202476,0.1353174776272,1.430979485338916,,-0.552585481413179,0.29442874270310415,0.009011729952440917,-0.6175899451737122,0.20180152416967306,0.45912980828533123,-1.4334116627519529,2.833733924947434,0.10712075038341701,0.6287960490439138,-0.7142493917260305,-0.33214381614529304,-0.917863131292795,-0.45973158193696956,-0.43317566030287047,2.2662911109256325,2.481223887724546,0.33965033617302437,1.7939119112565003,1.394715834928314,1.5291970447398566,-0.5710802048207985,,0.49122792602756166,-1.9202477795509103,-1.866050235796452,-0.9524123442713424
1983-02-01,-0.1440100314249217,1.03249532555405,0.6821373051219795,0.1264021986736196,1.430979485338916,,-0.5429825299592638,0.06871096595160489,0.006996338592650998,-0.6168760084690983,0.14722919024576844,0.7331713040212775,-1.0755513375413752,2.833733924947434,0.37331918366326106,1.0135568748089523,-0.4629394205631681,-0.3217850816970513,-0.9028884303623579,-0.44447451464059956,-0.42797465589268674,2.34869514628743,2.484758064902047,0.30634519463743226,1.8837756552254072,1.4802309966654241,1.620072713193488,-0.5634147426305075,,0.4960962079046755,-2.036028047354092,-1.9787843230676516,0.20267570601511775
1983-03-01,-0.14271171878902,1.104757598307864,0.44591300325476013,0.13790447464300792,1.430979485338916,,-0.5382580832546638,0.05868161190018624,0.011772540034344917,-0.6107361528094178,-0.10380354580419379,0.4336375761238478,-0.5472813336590923,2.772807154346399,0.5064184003031832,1.3983177005739913,-0.2116294494003057,-0.31142634724880897,-0.887913729431921,-0.4292174473442298,-0.42277365148250295,2.2438172830996885,2.3645960408670015,0.2730400531018425,1.8011010107740133,1.458060399178025,1.546673134827093,-0.5566129944898268,,0.49447344727897097,-1.9038475642971417,-1.7967428980966484,0.13392046492663798
1983-04-01,-0.13362353033770769,1.113095552856381,0.1055468048654333,0.1553667044997117,1.430979485338916,,-0.5348174535893574,0.38432041030110503,0.019337159658761878,-0.6051198507331211,-0.12563247937375574,0.3444147635586561,0.1599188328284796,2.7118803837453633,0.6032178305867629,1.78307852633903,0.039680521762556736,-0.30106761280056704,-0.8729390285014839,-0.4139603800478599,-0.4175726470723192,2.1614132477378916,2.251502371186958,0.30634519463743226,1.7399936648751564,1.4327225734781406,1.5082257366351723,-0.5538059238285936,,0.49447344727897097,-1.698928426395591,-1.5116177746480883,0.17517360957972644
1983-05-01,-0.1284302797941006,1.0658471437481183,0.8777208668830105,0.1652535574446549,1.430979485338916,,-0.5310943841754063,0.012131081452958804,0.027067427888093076,-0.6004792621531302,-0.06014567866506991,0.44001063416421865,0.5177791580390585,2.6509536131443285,0.8815161926520542,1.6676502786095184,0.3571246958630145,-0.291760616370878,-0.8663400540074785,-0.40179405197111184,-0.4119218711508969,2.142685057882938,2.1808188276369314,0.2730400531018425,1.7543718639101813,1.401050291353285,1.5012353006002779,-0.5464643544069065,,0.5009644897817894,-1.5852966584073136,-1.355895591841567,0.4364435257159494
1983-06-01,-0.12583365452229706,1.163123280147483,0.7684988778476296,0.1739687211582232,1.430979485338916,,-0.5284240447336759,0.4804446050596304,0.03747568189687116,-0.5933160972168365,-0.3002639479302511,0.5164873306486688,0.4240538347696217,2.6509536131443285,1.486512631924427,1.5522220308800068,0.6745688699634725,-0.28245361994118867,-0.8597410795134725,-0.3896277238943639,-0.40627109522947463,2.247562921070679,2.279775788606969,0.4728709023153906,1.9161266030542137,1.6100873533773323,1.6655105474203031,-0.5421457841588553,,0.5042100110331987,-1.486059839178895,-0.9470700302199395,0.6289582007636926
1983-07-01,-0.12064040397869015,1.2715166892782035,0.9005812831927414,0.19613800948651486,1.430979485338916,,-0.5255226182248726,0.12493265923412888,0.048960651837591795,-0.5865574964131575,-0.27843501436068924,0.6057101432138605,0.4751767383711325,2.224466218937085,1.9947096409132208,1.4367937831504949,0.9920130440639303,-0.2731466235114999,-0.8531421050194666,-0.37746139581761573,-0.40062031930805225,2.401134077881301,2.286844142961972,0.4062606192442063,2.085070441715759,1.793786589701495,1.8507571023450136,-0.5380431424232067,,0.5090782929103126,-1.2253751949704932,-0.9659321537711524,1.4677721420431462
1983-08-01,-0.11674546607098493,1.3243237347521448,1.2180870652723375,0.21273017308229666,1.430979485338916,,-0.5231603948725726,0.1813119566517466,0.04045735678532748,-0.5827498339885495,-0.18020481329766047,0.7841557683442443,0.3132875436330143,2.2853929895381198,1.462312774353532,1.4752698657269987,1.28300353698935,-0.26323971899197723,-0.8553766183556277,-0.3565254864079916,-0.39640162614423974,2.5359770448369683,2.3751985723995057,0.4728709023153906,2.218068782789742,1.920475718200918,2.015032349165039,-0.5351281075057721,,0.5171920960388358,-1.0334425448390319,-1.2602690119772808,1.3990169009546665
1983-09-01,-0.11285052816327952,1.2937512347409155,0.7100778139449839,0.23549400668888495,1.430979485338916,,-0.5207981715202726,0.4595978762813245,0.0713232135010142,-0.5792991399162485,-0.09288907901941282,0.7267982459809068,0.22808270429716224,2.1026126777350145,1.7648109939897185,1.513745948303503,1.57399402991477,-0.25333281447245365,-0.8576111316917887,-0.3355895769983674,-0.3921829329804274,2.4835381132430974,2.3433909778019935,0.4728709023153906,2.167745086167154,1.8476294693137498,1.9451279888160922,-0.5326449296131427,,0.5204376172902451,-0.7691770676057892,-1.1703449345819656,1.3165106116484904
1983-10-01,-0.10765727761967261,1.3020891892894328,0.7227780452281678,0.24818537321486675,1.430979485338916,,-0.5166642806537476,0.07253644813978886,0.07886022502461211,-0.573897018851336,0.02717005561317775,0.6375754334157149,0.17695980069565026,1.858905595330876,2.1762085726949323,1.5522220308800068,1.8649845228401893,-0.24342590995293065,-0.8598456450279498,-0.31465366758874314,-0.38796423981661476,2.4385904575912085,2.3115833832044816,0.37295547770861653,2.149772337373372,1.7842849050640381,1.9066805906241708,-0.5278945023402863,,0.5236831385416544,-0.6288084130320357,-0.7931024635577175,1.5777805277847143
1983-11-01,-0.10376233971196738,1.2631787347296868,0.9005812831927414,0.25356528292823416,1.430979485338916,,-0.5133263563515845,0.12236801012669468,0.08866110081537132,-0.5718266024079555,0.09265685632186359,0.8223941165864693,0.3303285115001837,1.6761252835277711,2.515006578687461,1.504126927659377,1.9575724069528226,-0.2339495681150797,-0.8558391196696625,-0.29177391492848465,-0.3843015053039981,2.4985206651270606,2.3645960408670015,0.4062606192442063,2.2036905837547165,1.8127899589764087,1.9591088608858813,-0.5259511457286633,,0.5220603779159496,-0.5790825784270793,-0.8746921142676131,1.797797299267849
1983-12-01,-0.09986740180426198,1.2993098711065938,0.6541967962989751,0.26171200335133354,1.430979485338916,,-0.5104506061835672,0.19300331794597178,0.09846197660613051,-0.5653297783959682,0.04899898918273969,0.82876717462684,0.5944635134413259,1.5542717423257018,1.9947096409132208,1.456031824438747,2.0501602910654566,-0.22447322627722874,-0.8518325943113749,-0.268894162268226,-0.38063877079138136,2.558450872662913,2.4140745213520205,0.4062606192442063,2.239636081342279,1.8666328385886632,2.0080419131301444,-0.5233600035798326,,0.5253058991673589,-0.4988719186706483,-0.27022685255666606,2.334088179757992
1984-01-01,-0.09077921335294985,1.3243237347521448,1.1850664639360593,0.29264285892710923,1.430979485338916,,-0.5066761840880444,0.3526992897418465,0.11069236526896524,-0.5591899227362878,0.09265685632186359,0.669440723617569,1.0971720655228523,1.3714914305225967,2.115708928767695,1.407936721218117,2.1427481751780895,-0.21499688443937778,-0.8478260689530877,-0.2460144096079673,-0.37697603627876464,2.4198622677362542,2.378732749577007,0.33965033617302437,2.167745086167154,1.8032882743389516,1.9521184248509866,-0.5193653261003852,,0.535042462921587,-0.14814125999758554,-0.3987524851265551,1.0414896472945714
1984-02-01,-0.08428765017344109,1.3326616893006615,2.107103255095206,0.2994351762040401,1.430979485338916,,-0.5015409159308706,0.13970446498700406,0.12405468606538059,-0.562973787270742,0.11448578989142552,0.7586635361827608,0.8671189993160526,1.2496378893205269,2.3698074332620913,1.3117465147768579,2.0633871316529757,-0.20645716008715223,-0.8439134801970918,-0.23715599757848563,-0.37234751208384853,2.3749146120843654,2.357527686511999,0.4062606192442063,2.2324469818247668,1.8412950128887788,2.0115371311475916,-0.5167741839515545,,0.5399107447987008,-0.09063308161864497,-0.32374264495778116,1.1514980330361386
1984-03-01,-0.08039271226573567,1.4215998711515097,0.5906956398830558,0.3072715729940773,1.430979485338916,,-0.4971759379972727,0.02259026496372397,0.13156408948815948,-0.5562865801375243,0.07082792275230164,0.8606324648286945,1.1738564209251197,1.2496378893205269,2.04310935605501,1.2155563083355976,1.9840260881278606,-0.19791743573492668,-0.8400008914410961,-0.22829758554900384,-0.36771898788893237,2.558450872662913,2.498894773612053,0.4062606192442063,2.394201720968799,2.012325336362999,2.179307595985065,-0.5125635779597045,,0.5512700691786333,-0.023886354035614055,-0.3987524851265551,0.8214728758114358
1984-04-01,-0.07519946172212877,1.5272139620993912,1.0682243361307682,0.3173121376451166,1.561620720440246,,-0.49293934176760423,0.59638393789403,0.141585830085471,-0.5501229265876901,-0.005573344741165167,0.8160210585460984,0.756352708179444,1.1887111187194923,1.6317117773497967,1.119366101894338,1.9046650446027464,-0.18937771138270074,-0.8360883026851001,-0.21943917351952216,-0.36309046369401626,2.6483461839666917,2.6119884432920966,0.4728709023153906,2.4660927161439252,2.135847236649936,2.287659354525933,-0.5086768647364585,,0.5528928298043378,0.06596868266772253,-0.33427034182357374,1.1102448883830511
1984-05-01,-0.07260283645032523,1.5355519166479084,0.872640774369737,0.32493101786992334,1.6075216949353082,,-0.4897554755101564,-0.05444950179981617,0.15003390893609722,-0.5460772852615442,-0.005573344741165167,1.2940004115739117,0.9267623868511482,1.0059308069163877,1.4139130592117422,0.8115574412823069,1.7591697981400367,-0.18453043023979615,-0.8250429956826287,-0.21312998119619067,-0.3600711077589951,2.8243911686032575,2.7639580619246544,0.5394811853865749,2.7464675973269146,2.379723809011325,2.560286359886827,-0.5068414723810366,,0.5545155904300424,0.1235484777071589,-0.11538197782229444,0.7802197311583483
1984-06-01,-0.07000621117852168,1.7412214621779942,1.0479039660776739,0.3305690472406975,1.6075216949353082,,-0.4869310780237108,0.403060974728613,0.16055259534815147,-0.5410559304390925,-0.322092881499813,0.917989987192032,0.7052298045779333,0.884077265714318,1.341313486499058,0.5037487806702762,1.6136745516773272,-0.17968314909689123,-0.8139976886801569,-0.20682078887285907,-0.357051751823974,2.9255233938200087,2.8735175544271963,0.5727863269221647,2.7860076446732336,2.515914622148204,2.6127146301485373,-0.5030627234139918,,0.5528928298043378,0.1540810472989698,-0.19565566642396584,0.7114644900698686
1984-07-01,-0.06481296063491478,1.7884698712862572,0.7659588315909928,0.3356647353088307,1.6075216949353082,,-0.4847742653976977,0.1965135918639683,0.16911110660205386,-0.5412939093406305,-0.5076388168410894,0.6821868396983106,0.7989551278473701,1.0668575775174225,1.0388152668628716,0.19594012005824518,1.468179305214617,-0.17483586795398628,-0.8029523816776855,-0.20051159654952747,-0.3540323958889529,2.8843213761391095,2.90885932620221,0.5727863269221647,2.7213057490156207,2.484242340023348,2.54281026979959,-0.502306973620583,,0.5561383510557472,0.17544668434718275,-0.1583700733576161,0.4364435257159494
1984-08-01,-0.060918022727209364,1.902421916782656,0.39511207812202476,0.3372134532532716,1.6075216949353082,,-0.4830025978834727,-0.0482313022879366,0.1758198751010806,-0.5371054806735618,-0.7150136857519278,0.013015745459372167,1.0119672261870003,1.0668575775174225,0.7000172608703424,0.13822599619348946,1.2962303775768693,-0.17066880847982496,-0.7801201855968536,-0.20275955058355943,-0.3501607357724174,2.6708200117926357,2.7250821129721396,0.5061760438509851,2.487660014696463,2.3005431036991855,2.3191163166829596,-0.5021990093643817,,0.5496473085529285,0.15226675856638128,-0.3684853566373999,0.010161030967374562
1984-09-01,-0.05702308481950414,1.8079250985661302,0.6795972588653427,0.3343306337087503,1.6075216949353082,,-0.47940791017345097,0.672205854522755,0.18443360255662106,-0.5319651364003409,-0.6822702853975848,0.10223855802456391,1.1653359369915348,0.9450040363153526,0.8210165487248171,0.08051187232873361,1.1242814499391207,-0.16650174900566422,-0.757287989516022,-0.2050075046175914,-0.3462890756558818,2.59216161440183,2.6261251520021016,0.5061760438509851,2.3834180716925304,2.2498674522994166,2.249211956334012,-0.49993175998415473,,0.5431562660501101,0.07458655414750351,-0.5088546481813072,-0.40237041556350417
1984-10-01,-0.051829834275897234,1.4438344166142216,0.40527226314857184,0.3316537298459804,1.6075216949353082,,-0.4756848407594999,0.03041316112383052,0.19230191129004748,-0.532560083654186,-0.4203230825628416,0.7076790718597941,0.7733936760466147,1.0059308069163877,0.7242171184412374,0.022797748463977748,0.9523325223013729,-0.16233468953150293,-0.7344557934351902,-0.20725545865162334,-0.34241741553934635,2.580924700488858,2.481223887724546,0.5061760438509851,2.2468251808597914,2.0946732698876236,2.1233841077059075,-0.49928397444694705,,0.5431562660501101,-0.002186505905078325,-0.20925394154228202,-0.2923620298219369
1984-11-01,-0.04923320900409369,1.2881925983752376,0.6567368425556118,0.3380574175263659,1.547497343672535,,-0.46990766408267926,0.0177045367758186,0.20204757087916858,-0.5230171297025124,-0.02740227831072699,0.6885598977386816,0.722270772445104,0.884077265714318,0.7968166911539222,0.08051187232873361,0.8200641164261823,-0.15737479765501117,-0.7293461593527453,-0.21417097580089667,-0.3364655621833324,2.4535730094751713,2.318651737559484,0.5394811853865749,2.1102322900270534,1.793786589701495,1.9171662446765132,-0.49518133271129844,,0.548024547927224,0.02660339161463986,-0.15135160878042078,-0.3611172709104167
1984-12-01,-0.04663658373229015,0.9963641891771433,0.46115328079458073,0.3398816564534323,1.3850785108438537,,-0.46348857888621187,0.22299108655971356,0.2054985834815486,-0.5203517660052868,0.4091763930805115,1.3131195856950244,0.4836972223047184,0.9450040363153526,0.6516175457285526,0.13822599619348946,0.6877957105509916,-0.1524149057785203,-0.7242365252703007,-0.22108649295017063,-0.33051370882731845,2.393642801939319,2.290378320139473,0.5727863269221647,2.1030431905095406,1.686100830476986,1.8926997185543817,-0.49075479820704593,,0.5447790266758147,0.00041556609297075124,-0.22680010298526995,-0.3198641262573282
1985-01-01,-0.044039958460486604,0.988026234628626,0.7126178602016207,0.337277258112406,1.2544372757425237,,-0.45681273028188585,0.3172097040484694,0.21281473019859418,-0.5117369297696113,0.551064461282664,1.2557620633316866,0.7478322242458593,0.9450040363153526,1.0267153380774239,0.19594012005824518,0.5555273046758006,-0.14745501390202873,-0.7191268911878559,-0.22800201009944396,-0.3245618554713046,2.3749146120843654,2.240899839654454,0.6060914684577592,2.081475891957003,1.6449268637146734,1.8507571023450136,-0.4849247283721768,,0.5431562660501101,-0.07855373821484837,0.1947464256825241,-0.3611172709104167
1985-02-01,-0.036250082645076155,1.029716007371211,0.5119542059273161,0.34286018328665513,1.2544372757425237,,-0.4512409643313522,0.13007628509764216,0.21643139140588843,-0.5065013939357753,0.43100532665007346,1.2430159472509448,0.5518610937733999,0.884077265714318,0.7605169047975797,0.16708305812586727,0.436485739388129,-0.14290507793367288,-0.7065069252084393,-0.22257258940833166,-0.3208921434049293,2.393642801939319,2.2302973081219504,0.6060914684577592,2.124610489062078,1.6829336022645005,1.896194936571829,-0.4777990874628923,,0.5415335054244054,-0.06203416186025118,0.2653697254905518,-0.4161214637812003
1985-03-01,-0.029758519465567384,1.051950552833923,0.938681977042293,0.3454964840572488,1.2544372757425237,,-0.448134127096262,0.00902198169701902,0.22579053758354298,-0.5046689563939327,0.223630457739235,1.4150885143409577,0.5518610937733999,0.884077265714318,0.8331164775102643,0.13822599619348946,0.3174441741004574,-0.13835514196531687,-0.693886959229023,-0.21714316871721967,-0.31722243133855405,2.5547052346919226,2.392869458287012,0.6727017515289434,2.2540142803773047,1.8412950128887788,2.0185275671824865,-0.4745601597768539,,0.5382879841729961,-0.0799383269844519,0.10482234828720903,-0.7048934763528156
1985-04-01,-0.02716189419376384,0.9657916891659141,0.992022948431665,0.34103304413871915,1.2544372757425237,,-0.445771903743962,0.5948508794890275,0.23120172534407482,-0.5020511884770148,0.43100532665007346,1.3386118178565078,0.6285454491756659,0.9450040363153526,0.7726168335830272,0.10936893426111154,0.1984026088127858,-0.1338052059969621,-0.6812669932496062,-0.21171374802610712,-0.3135527192721788,2.431099181649227,2.329254269091988,0.6727017515289434,2.1210159393033217,1.6639302329895869,1.86823319243225,-0.4704575180412053,,0.5415335054244054,-0.1796287183960184,0.17632295616738647,-0.649889283482031
1985-05-01,-0.024565268921960294,0.8824121436807442,0.6338764262458809,0.3433387197301622,1.1873512360958947,,-0.44215153969315435,-0.17000198812080394,0.23876634496849178,-0.4932697670102627,0.5619789280674449,1.160166192726124,0.3899718990352804,0.884077265714318,0.9420158365792918,0.3594634710083867,0.2777636523379001,-0.12584399039282135,-0.6778304073988,-0.21325737895680297,-0.3077473945450936,2.240071645128698,2.2020238907019394,0.6393966099933489,1.9412884513655078,1.429555345265655,1.6655105474203031,-0.4653831979997451,,0.5447790266758147,-0.19934717225280763,0.1938691176103744,-0.8011508138766867
1985-06-01,-0.02067033101425507,0.7601221436358285,0.6237162412193338,0.34453651094936477,1.0778950661461315,,-0.43622030497161857,0.41154294272638425,0.24282473578889066,-0.4949356193210287,0.5728933948522259,1.0008397417168529,0.7904346439137854,1.0059308069163877,0.7121171896557899,0.609558007755662,0.3571246958630145,-0.11788277478868059,-0.6743938215479939,-0.2148010098874989,-0.3019420698180087,1.9479118833914175,1.936960602389338,0.5727863269221647,1.7184263663226187,1.2078493703916657,1.4243405042164357,-0.457609771553253,,0.5415335054244054,-0.2303333140277631,-0.011420971272588716,-0.7048934763528156
1985-07-01,-0.018073705742451526,0.8573982800351932,0.644036611272428,0.3339014010200288,1.0778950661461315,,-0.4318810033788066,0.12319901374809795,0.24804266684368922,-0.4886767742105794,0.6492946623456927,0.8733785809094362,0.5774225455741552,1.0059308069163877,0.6516175457285526,0.859652544502937,0.436485739388129,-0.10992155918454001,-0.6709572356971873,-0.21634464081819496,-0.2961367450909237,1.9591487973043902,1.9475631339218418,0.6060914684577592,1.7579664136689375,1.2490233371539776,1.4767687744781461,-0.4502682021315659,,0.5399107447987008,-0.39548133313341577,0.16623391333766754,-0.6911424281351194
1985-08-01,-0.015477080470647981,0.8629569164008714,0.7938993404139972,0.3406328136586949,1.0778950661461315,,-0.4281579339648555,0.036316152365522644,0.2533434222009449,-0.4800143421945963,0.4855776605739781,0.8733785809094362,0.4410948026367924,0.8231504951132828,0.8210165487248171,0.5518438838909061,0.42325889880060996,-0.10598744871762797,-0.6389547301770552,-0.20452541631750729,-0.29411149006207266,1.9891139010723164,1.9723023741643513,0.5727863269221647,1.7759391624627192,1.2901973039162904,1.4837592105130408,-0.4426027399412749,,0.5317969416701777,-0.3572619086482829,0.7856134122751549,-0.7186445245705108
1985-09-01,-0.012880455198844622,0.8685155527665492,0.6237162412193338,0.3476745499304234,1.0778950661461315,,-0.42497406770740764,0.42076994845368937,0.2590030828688481,-0.4698764409890777,0.4855776605739781,0.8861246969901778,0.4155333508360358,0.8231504951132828,0.8331164775102643,0.244035223278875,0.41003205821309097,-0.10205333825071612,-0.6069522246569227,-0.19270619181681986,-0.29208623503322156,1.9966051770142978,1.9652340198093488,0.6727017515289434,1.8011010107740133,1.3092006731912034,1.49774008258283,-0.4349372777509841,,0.5220603779159496,-0.3127879624797609,1.7480203674230628,-0.4161214637812003
1985-10-01,-0.007687204655237532,0.8879707800464223,1.025043549767943,0.34090253419958083,1.0778950661461315,,-0.4219956121762468,0.04362325317441337,0.26419340582282763,-0.47913382025890566,0.47466319378919714,0.7586635361827608,0.10027544529338414,0.8231504951132828,0.8936161214375019,-0.06377343733315591,0.3968052176255719,-0.09811922778380408,-0.5749497191367902,-0.18088696731613244,-0.2900609800043705,1.9778769871593436,1.9228238936793323,0.7060068930645332,1.7543718639101813,1.2711939346413768,1.4523022483560146,-0.4300788862219265,,0.535042462921587,-0.4240563806716432,-0.4097188360284229,-0.27861098160424075
1985-11-01,-0.0011956414757287631,0.9046466891434565,0.6795972588653427,0.3464158540729564,1.0778950661461315,,-0.41947933077923155,-0.04662660563970962,0.26999110699482604,-0.47549274306537437,0.2782027916631399,0.427264518083477,0.3132875436330143,0.7622237245122482,0.6516175457285526,0.013178727819851814,0.38357837703805286,-0.09314163521722381,-0.5708274248160456,-0.17965029228011337,-0.28651221220314294,1.8018320025227779,1.7920593381117824,0.6727017515289434,1.5998062242836613,1.154006490779411,1.291522219553436,-0.4253284589490701,,0.5431562660501101,-0.3910888446229446,-0.218027022263776,-0.12734945120958502
1985-12-01,0.005295921703780006,0.9657916891659141,1.299368545484714,0.36355325919224923,1.0778950661461315,,-0.4158076140468523,0.22173025347896377,0.27457405173078664,-0.4659259912235469,0.17997259060011137,-0.04434177690396548,0.5689020616405704,0.7622237245122482,0.7605169047975797,0.09013089297285955,0.3703515364505335,-0.08816404265064354,-0.5667051304953008,-0.1784136172440938,-0.28296344440191534,1.6557521216541378,1.6471580738342269,0.7060068930645332,1.4236732861046035,1.0019795365801039,1.1097708826461734,-0.4171231754777729,,0.5464017873015192,-0.22214514251096032,0.2596672230215807,-0.30611307803963206
1986-01-01,0.010489172247387095,0.9296605527890074,1.375569933183817,0.371227243613581,1.0778950661461315,,-0.41323997996826534,0.33870117701579505,0.2779698481315286,-0.4621659245792466,0.11448578989142552,-0.006103428661740382,0.713750288511518,0.5794434127091437,0.8573163350811592,0.16708305812586727,0.3571246958630145,-0.08318645008406346,-0.5625828361745563,-0.17717694220807453,-0.27941467660068775,1.6145501039732395,1.5976795933492078,0.6727017515289434,1.366160489964503,1.0051467647925894,1.0853043565240417,-0.4153957473785524,-0.7182263969137963,0.5399107447987008,-0.15888375907210803,0.41275748161165293,-0.23735783695115226
1986-02-01,0.00789254697558355,0.8518396436695154,1.0606041973608578,0.3603224131433589,1.0778950661461315,,-0.4104669351633914,0.07954266832713704,0.28114477972571816,-0.46380797899985876,-0.23477714722156534,-0.13993764750952814,0.7393117403122746,0.884077265714318,0.2523198958087866,-0.025297354756652048,0.30421733351293784,-0.08076251229953108,-0.5448775102499839,-0.17977547717639727,-0.27718442585451747,1.47221586107559,1.481051746491663,0.7060068930645332,1.1828384522679327,0.9069626902055367,0.9140386736691212,-0.41129310564290367,-0.9729650638231769,0.5155693354131312,-0.3053398297880926,0.11052485075618018,-0.26485993338654457
1986-03-01,0.00010267116017291683,0.7462255527216336,1.1317254925466873,0.3489419464504998,0.9366612984690177,,-0.40528031432464584,-0.00014771343570660434,0.2835466844969747,-0.46299885073462954,-0.40940861577806076,-0.48408278168955365,0.671147868843592,0.884077265714318,-0.013878537471057405,-0.21767776763917135,0.2513099711628621,-0.07833857451499869,-0.5271721843254125,-0.18237401214472002,-0.27495417510834746,1.2212581170192085,1.2654669386640807,0.739312034600123,0.8269780261510609,0.6535844332066915,0.5924786160639646,-0.40233207237819746,-1.0701545150536635,0.4928506866532662,-0.45477992802477846,-0.4202465328942163,-0.26485993338654457
1986-04-01,-0.005090579383433988,0.6100389617625227,1.2765081291749831,0.34946108598618314,0.841328505286966,,-0.39893825815053596,0.5739611677647869,0.2887093993501351,-0.46023829547678885,-0.37666521542371784,-0.47770972364918285,0.76487319211303,0.8231504951132828,0.16762039431065434,-0.41005818052169074,0.1984026088127858,-0.07591463673046632,-0.5094668584008404,-0.18497254711304278,-0.2727239243621772,1.1425997196284021,1.1559074461615386,0.739312034600123,0.6148995903844403,0.5142263918573267,0.42470815122649125,-0.39423475316310147,-1.062311155831554,0.4814913622733337,-0.4667160381075801,0.3202014799998903,-0.4436235602165916
1986-05-01,-0.0011956414757287631,0.5711285072027766,1.0758444749006784,0.3530109563307447,0.7248106469533472,,-0.3920056461383512,-0.13273577399546121,0.29221562815415325,-0.45493136597249145,-0.333007348284594,-0.12719153142878645,0.6455864170428366,0.884077265714318,0.2160201094524442,-0.20805874699504542,0.11904156528767126,-0.0707407514364847,-0.4977098451837595,-0.19110692315444217,-0.26745105916845746,1.2549688587581254,1.1912492179365521,0.7726171761357176,0.7263306329058848,0.6440827485692346,0.5680120899418329,-0.38235868498096065,-0.9756931887699976,0.48798240477615235,-0.4435122401066122,0.5189117583417325,0.06516522383815819
