,CPIAUCSL,FEDFUNDS,HOUST,INDPRO,INTDSRUSM193N,ISRATIO,M2SL,MTSDS133FMS,PAYEMS,PCE,T10Y2YM,T10YFFM,UMCSENT,UNRATE,USSLIND,A191RL1Q225SBEA,A191RO1Q156NBEA,GFDEGDQ188S,GPDI,PCEC,AAA,BAA,CIVPART,GS20,GS3,IRLTLT01USM156N,M1SL,MCOILWTICO,PPIACO,TCU,TOTALSA,PMI
1920-07-01,,,,-0.24759610508608232,,,,,,,,,,,,,,,,,0.22150684111428431,0.5620044293091803,,,,,,,1.6606918555353898,,,
1920-08-01,,,,-0.3419927466521224,,,,,,,,,,,,,,,,,0.20653654111269434,0.5160971734936965,,,,,,,0.9721173423275725,,,
1920-09-01,,,,-0.48432155383009035,,,,,,,,,,,,,,,,,0.17659594110951443,0.42781398923315034,,,,,,,0.8174702795251606,,,
1920-10-01,,,,-0.7732783455586956,,,,,,,,,,,,,,,,,0.11297216610275723,0.37484407867682246,,,,,,,-0.12040253441153805,,,
1920-11-01,,,,-1.3644472455797771,,,,,,,,,,,,,,,,,0.12419989110394977,0.4525332808261034,,,,,,,-1.2222906145183288,,,
1920-12-01,,,,-1.9714285065660004,,,,,,,,,,,,,,,,,0.1915662411111044,0.576129738790868,,,,,,,-2.630369053494449,,,
1921-01-01,,,,-3.0138200623080764,,,,,,,,,,,,,,,,,0.14665534110633455,0.5549417745683367,,,,,,,-3.5343521842465915,,,
1921-02-01,,,,-3.1450943576963684,,,,,,,,,,,,,,,,,0.12419989110394977,0.5266911556049619,,,,,,,-4.13416605602487,,,
1921-03-01,,,,-3.19980347492443,,,,,,,,,,,,,,,,,0.12419989110394977,0.5725984114204462,,,,,,,-4.356656741524185,,,
1921-04-01,,,,-2.8428221839531354,,,,,,,,,,,,,,,,,0.11671474110315463,0.565535756679602,,,,,,,-4.947009383375187,,,
1921-05-01,,,,-2.825983442823466,,,,,,,,,,,,,,,,,0.1354276161051423,0.5620044293091803,,,,,,,-5.175844186075332,,,
1921-06-01,,,,-2.9379234552475526,,,,,,,,,,,,,,,,,0.1616256411079245,0.576129738790868,,,,,,,-5.351301114620142,,,
1921-07-01,,,,-2.81729693416013,,,,,,,,,,,,,,,,,0.13917019110553974,0.5478791198274932,,,,,,,-5.328972929446071,,,
1921-08-01,,,,-2.6189789887074624,,,,,,,,,,,,,,,,,0.09051671610037247,0.5584731019387584,,,,,,,-5.144564608727828,,,
1921-09-01,,,,-2.317352404348515,,,,,,,,,,,,,,,,,0.06806126609798738,0.49844053664158705,,,,,,,-4.898572165978683,,,
1921-10-01,,,,-1.549073437122797,,,,,,,,,,,,,,,,,0.03437809109441006,0.49844053664158705,,,,,,,-4.331035220050022,,,
1921-11-01,,,,-0.9449151925288114,,,,,,,,,,,,,,,,,-0.055443708915129654,0.33599947760218196,,,,,,,-3.7192247407772245,,,
1921-12-01,,,,-0.4586348454490762,,,,,,,,,,,,,,,,,-0.09286945891910436,0.2406536386007922,,,,,,,-2.9806303235294678,,,
1922-01-01,,,,0.46207507147531895,,,,,,,,,,,,,,,,,-0.1527506589254642,0.2724355849345888,,,,,,,-2.618753246069819,,,
1922-02-01,,,,1.1099407932474028,,,,,,,,,,,,,,,,,-0.17146353392745153,0.21946567437826092,,,,,,,-1.6744073551668288,,,
1922-03-01,,,,1.9951166553664352,,,,,,,,,,,,,,,,,-0.1939189839298363,0.18415240067404254,,,,,,,-1.447000468856363,,,
1922-04-01,,,,1.605715640545208,,,,,,,,,,,,,,,,,-0.2238595839330162,0.07468125219096503,,,,,,,-0.9563262187682552,,,
1922-05-01,,,,1.8674812474923594,,,,,,,,,,,,,,,,,-0.23134473393381133,-0.013601932069581218,,,,,,,-0.3536707982668268,,,
1922-06-01,,,,2.51845913166635,,,,,,,,,,,,,,,,,-0.2500576089357987,0.014648686893793606,,,,,,,-0.0001462244737184174,,,
1922-07-01,,,,2.602498114420348,,,,,,,,,,,,,,,,,-0.2799982089389786,-0.013601932069581218,,,,,,,0.35337834931938994,,,
1922-08-01,,,,1.9466969567789587,,,,,,,,,,,,,,,,,-0.29496850894056853,-0.027727241551268628,,,,,,,0.28267343456076927,,,
1922-09-01,,,,2.484189616735212,,,,,,,,,,,,,,,,,-0.3061962339417611,-0.063040515255487,,,,,,,0.35337834931938994,,,
1922-10-01,,,,2.4388585334490056,,,,,,,,,,,,,,,,,-0.29122593394017116,-0.05244653314422137,,,,,,,0.3490138484083656,,,
1922-11-01,,,,3.119952627651345,,,,,,,,,,,,,,,,,-0.2463150339354013,0.018180014264215696,,,,,,,0.4192823130758852,,,
1922-12-01,,,,3.5558098862691514,,,,,,,,,,,,,,,,,-0.2500576089357987,0.032305323745902795,,,,,,,0.5712378679193949,,,
1923-01-01,,,,2.7852008355179705,,,,,,,,,,,,,,,,,-0.26502790893738865,0.018180014264215696,,,,,,,1.0239491650874684,,,
1923-02-01,,,,2.436856783011401,,,,,,,,,,,,,,,,,-0.2538001839361961,0.014648686893793606,,,,,,,0.926971970298711,,,
1923-03-01,,,,2.1923018599116317,,,,,,,,,,,,,,,,,-0.23134473393381133,0.05702461533885584,,,,,,,1.0692656112504368,,,
1923-04-01,,,,2.8698156094038603,,,,,,,,,,,,,,,,,-0.19766155893023404,0.08527523430223066,,,,,,,0.9190176673883629,,,
1923-05-01,,,,2.4042155161381475,,,,,,,,,,,,,,,,,-0.2201170089326188,0.08527523430223066,,,,,,,0.2635064395960829,,,
1923-06-01,,,,1.740715920323693,,,,,,,,,,,,,,,,,-0.2238595839330162,0.09940054378391808,,,,,,,0.12635594229321231,,,
1923-07-01,,,,1.6438213451217625,,,,,,,,,,,,,,,,,-0.22760215893341393,0.1453077995994021,,,,,,,-0.4202409226886877,,,
1923-08-01,,,,1.686729999860867,,,,,,,,,,,,,,,,,-0.2500576089357987,0.15943310908108949,,,,,,,-0.4206325116558755,,,
1923-09-01,,,,0.878529818706043,,,,,,,,,,,,,,,,,-0.23508730893420876,0.15943310908108949,,,,,,,-0.2871006738449671,,,
1923-10-01,,,,0.28013290608509667,,,,,,,,,,,,,,,,,-0.23882988393460616,0.18768372804446432,,,,,,,-0.4198538870815821,,,
1923-11-01,,,,-0.1290497525014854,,,,,,,,,,,,,,,,,-0.2463150339354013,0.16649576382193337,,,,,,,-0.5510723810900314,,,
1923-12-01,,,,-0.5905850166229024,,,,,,,,,,,,,,,,,-0.2463150339354013,0.15943310908108949,,,,,,,-0.6168729086977669,,,
1924-01-01,,,,-0.17242724004874338,,,,,,,,,,,,,,,,,-0.2463150339354013,0.10999452589518371,,,,,,,-0.6123865090881485,,,
1924-02-01,,,,-0.13294014835814613,,,,,,,,,,,,,,,,,-0.2463150339354013,0.07468125219096503,,,,,,,-0.7373839873501349,,,
